subcategory,date,model,forecast,lower_ci,upper_ci
subcategory_12,2019-01-01,sktime_Prophet,49.2053745303957,-63.61280661719359,151.27412643943646
subcategory_12,2019-01-02,sktime_Prophet,38.6156805016891,-78.68334780433253,146.34568860697212
subcategory_12,2019-01-03,sktime_Prophet,27.979225954863544,-78.01407744763392,138.03016634010808
subcategory_12,2019-01-04,sktime_Prophet,35.54025161671667,-70.95560914566971,140.42692935466155
subcategory_12,2019-01-05,sktime_Prophet,54.97868526400979,-56.117330985900054,158.20179609583914
subcategory_12,2019-01-06,sktime_Prophet,48.85716845147936,-64.69687179771745,169.19905424360536
subcategory_12,2019-01-07,sktime_Prophet,46.78959430687703,-63.0408270635067,158.10804046022196
subcategory_12,2019-01-08,sktime_Prophet,39.91794671100654,-66.81376465856432,151.6036022787814
subcategory_12,2019-01-09,sktime_Prophet,29.44982337428726,-73.17072759681034,143.94507604787003
subcategory_12,2019-01-10,sktime_Prophet,18.971161903927566,-89.31702126776386,129.0588341519337
subcategory_12,2019-01-11,sktime_Prophet,26.73030514674165,-80.06697203024294,140.78562704820342
subcategory_12,2019-01-12,sktime_Prophet,46.41080143991315,-66.54752873788604,157.75091834101448
subcategory_12,2019-01-13,sktime_Prophet,40.578198867847526,-73.86918743734962,158.01122834484727
subcategory_12,2019-01-14,sktime_Prophet,38.84836934843275,-69.54025064010217,154.24809596287784
subcategory_12,2019-01-15,sktime_Prophet,32.36416095929806,-79.00075211262792,140.51023780156052
subcategory_12,2019-01-16,sktime_Prophet,22.332768307434915,-82.53890397310485,133.11121762782244
subcategory_12,2019-01-17,sktime_Prophet,12.338346287857277,-90.33130708858761,113.3369411971818
subcategory_12,2019-01-18,sktime_Prophet,20.626008517680553,-89.2759479393777,130.30202545186242
subcategory_12,2019-01-19,sktime_Prophet,40.87460965448502,-67.6669984082024,154.96830860277424
subcategory_12,2019-01-20,sktime_Prophet,35.64357272425321,-77.14843406664617,144.16892616125548
subcategory_12,2019-01-21,sktime_Prophet,34.54129767374832,-72.90461972571651,144.1657220052228
subcategory_12,2019-01-22,sktime_Prophet,28.701948285430113,-82.26214147697341,142.74268186891058
subcategory_12,2019-01-23,sktime_Prophet,19.323004340414393,-88.57962690414082,127.85737864084824
subcategory_12,2019-01-24,sktime_Prophet,9.978099882505298,-99.92341297864843,119.38162846621341
subcategory_12,2019-01-25,sktime_Prophet,18.901282923191086,-91.66460048623111,130.03172716023755
subcategory_12,2019-01-26,sktime_Prophet,39.76008856006989,-68.50240921589906,137.1618195707554
subcategory_12,2019-01-27,sktime_Prophet,35.10267831739703,-80.54578138022615,146.30549868991167
subcategory_12,2019-01-28,sktime_Prophet,34.52657276439092,-73.6932497642158,141.32420546491124
subcategory_12,2019-01-29,sktime_Prophet,29.155764822475323,-82.14209867350601,134.38724071389152
subcategory_13,2018-12-31,sktime_Prophet,160.59274313253496,-349.1861508241519,676.9901612521385
subcategory_13,2019-01-01,sktime_Prophet,151.09412598467182,-346.575676315017,660.2018066689042
subcategory_13,2019-01-02,sktime_Prophet,143.28877814991654,-370.01039640203896,633.351389877198
subcategory_13,2019-01-03,sktime_Prophet,46.3479683990698,-410.62382079912925,578.7764971027115
subcategory_13,2019-01-04,sktime_Prophet,88.58044162826937,-383.4689594855055,562.6653478655134
subcategory_13,2019-01-05,sktime_Prophet,125.95544428214765,-360.3686587072069,647.3987229781744
subcategory_13,2019-01-06,sktime_Prophet,100.24962458335048,-382.7384825079421,614.549065088174
subcategory_13,2019-01-07,sktime_Prophet,108.79790356861061,-389.49863334370775,607.5693466862863
subcategory_13,2019-01-08,sktime_Prophet,99.40413067748645,-461.5193297086573,613.8354279292965
subcategory_13,2019-01-09,sktime_Prophet,92.57871391095733,-415.56375813165306,596.9367685018624
subcategory_13,2019-01-10,sktime_Prophet,-2.5137034279512704,-508.01295521641026,528.2526167204817
subcategory_13,2019-01-11,sktime_Prophet,42.40664159043172,-458.7488329869226,525.2955882907531
subcategory_13,2019-01-12,sktime_Prophet,83.2583259355164,-396.9343332014724,631.2457399953037
subcategory_13,2019-01-13,sktime_Prophet,61.74690272767717,-433.7960777452231,586.0422983154641
subcategory_13,2019-01-14,sktime_Prophet,75.11759475835622,-414.10374608704626,611.1440707724072
subcategory_13,2019-01-15,sktime_Prophet,71.06828497790596,-496.9101427284456,543.568769914215
subcategory_13,2019-01-16,sktime_Prophet,69.98993115943495,-443.8012428272761,608.4752444709515
subcategory_13,2019-01-17,sktime_Prophet,-19.082598931965748,-505.9932571331715,528.2173023670775
subcategory_13,2019-01-18,sktime_Prophet,31.993802667501853,-461.42225851625574,539.9089356701957
subcategory_13,2019-01-19,sktime_Prophet,78.99781703270524,-430.2654001209918,585.4074125291835
subcategory_13,2019-01-20,sktime_Prophet,63.49559105614364,-469.86007036372223,542.9534220230302
subcategory_13,2019-01-21,sktime_Prophet,82.59715028619448,-465.18433847831443,571.8760477309463
subcategory_13,2019-01-22,sktime_Prophet,83.87299416226081,-419.6849375792867,585.9421206733194
subcategory_13,2019-01-23,sktime_Prophet,87.59790060031229,-394.28492441355013,569.2865920293157
subcategory_13,2019-01-24,sktime_Prophet,2.7048418814970603,-508.453647733617,486.7327486148387
subcategory_13,2019-01-25,sktime_Prophet,57.2520005919402,-481.9644986866621,534.5055514953846
subcategory_13,2019-01-26,sktime_Prophet,106.95231854598667,-395.2865712299077,633.2226669044613
subcategory_13,2019-01-27,sktime_Prophet,93.32707424370224,-459.93804139476305,603.2789231012976
subcategory_13,2019-01-28,sktime_Prophet,113.46340262015059,-411.35731749586995,615.2550469319497
subcategory_13,2019-01-29,sktime_Prophet,114.93138909581691,-394.8047360589635,641.3477910785705
subcategory_14,2018-12-31,sktime_Prophet,154.64873404367745,-202.3157355631465,476.8617425392104
subcategory_14,2019-01-01,sktime_Prophet,132.04315855182975,-196.70488224765515,476.74546890735314
subcategory_14,2019-01-02,sktime_Prophet,97.16803057222752,-244.1081959871938,450.25151114204317
subcategory_14,2019-01-03,sktime_Prophet,52.24264549958114,-282.0598467512751,414.1164424200504
subcategory_14,2019-01-04,sktime_Prophet,75.78615044617291,-280.590579491062,401.40062048000135
subcategory_14,2019-01-05,sktime_Prophet,92.65121473715013,-253.41830531608846,429.5784196727638
subcategory_14,2019-01-06,sktime_Prophet,110.07842393796948,-211.2776867506038,477.53472173444413
subcategory_14,2019-01-07,sktime_Prophet,99.63996666144105,-246.62759213296823,458.59673197324713
subcategory_14,2019-01-08,sktime_Prophet,76.68845683236445,-280.17782667617956,414.8081237153257
subcategory_14,2019-01-09,sktime_Prophet,42.46796713128278,-305.44285160928996,389.18328524273346
subcategory_14,2019-01-10,sktime_Prophet,-0.8187033983156766,-332.3448681910562,335.46986259614295
subcategory_14,2019-01-11,sktime_Prophet,25.307143173265388,-285.758317537345,330.9851640809853
subcategory_14,2019-01-12,sktime_Prophet,45.634803972251426,-293.166030068829,393.90145197566875
subcategory_14,2019-01-13,sktime_Prophet,67.32019539119474,-268.06602408756675,413.10047398434597
subcategory_14,2019-01-14,sktime_Prophet,61.83171992442068,-280.7453796800534,420.7447174756036
subcategory_14,2019-01-15,sktime_Prophet,44.40176528106901,-314.43101668104293,416.7136102917583
subcategory_14,2019-01-16,sktime_Prophet,16.140840929628368,-310.16833339664146,364.3145229956675
subcategory_14,2019-01-17,sktime_Prophet,-20.89170700769644,-368.1862965525652,317.61573656259776
subcategory_14,2019-01-18,sktime_Prophet,11.633176885414983,-352.6152381343098,354.68731821177863
subcategory_14,2019-01-19,sktime_Prophet,38.3528124084706,-317.5977089571207,369.9467482367434
subcategory_14,2019-01-20,sktime_Prophet,66.27271093302764,-300.13620531832015,404.95706227964826
subcategory_14,2019-01-21,sktime_Prophet,66.71629799983761,-254.88346826598104,414.8401149268732
subcategory_14,2019-01-22,sktime_Prophet,54.78011457724592,-292.3194111884891,389.91736450489435
subcategory_14,2019-01-23,sktime_Prophet,31.45140409760161,-307.4832798583522,374.41754880521216
subcategory_14,2019-01-24,sktime_Prophet,-1.3180649738795296,-361.8521913727539,342.8507050875607
subcategory_14,2019-01-25,sktime_Prophet,34.71155654699534,-300.89544280485364,380.9195623857746
subcategory_14,2019-01-26,sktime_Prophet,64.10894182260026,-278.373683388694,414.12561402362127
subcategory_14,2019-01-27,sktime_Prophet,93.8331516877182,-246.19725800795428,440.9934028611661
subcategory_14,2019-01-28,sktime_Prophet,95.18440028005813,-227.34754183943795,447.2291557898853
subcategory_14,2019-01-29,sktime_Prophet,83.25968015133695,-248.6165611269501,415.64837121219153
subcategory_15,2018-12-31,sktime_Prophet,13.092377022087756,-81.74950950776866,106.25012166191078
subcategory_15,2019-01-01,sktime_Prophet,8.781358832380638,-74.54071325272169,102.0870762259559
subcategory_15,2019-01-02,sktime_Prophet,11.755120608161157,-80.38179913023825,102.27401063848724
subcategory_15,2019-01-03,sktime_Prophet,2.833593505997724,-83.79436224684214,100.68428971549983
subcategory_15,2019-01-04,sktime_Prophet,7.458685507608412,-83.92885150089428,97.30012927020105
subcategory_15,2019-01-05,sktime_Prophet,17.166360816241532,-67.59404910114813,103.87643432315923
subcategory_15,2019-01-06,sktime_Prophet,6.318065945482543,-78.22246567151088,93.9969848393074
subcategory_15,2019-01-07,sktime_Prophet,8.576784551860626,-80.12776648941703,93.04993500501007
subcategory_15,2019-01-08,sktime_Prophet,4.638349531029033,-78.35055928114825,92.95076109264437
subcategory_15,2019-01-09,sktime_Prophet,8.028836823517079,-87.8615966108375,97.3020831013409
subcategory_15,2019-01-10,sktime_Prophet,-0.4457620288857296,-88.68269472221786,85.89321198990348
subcategory_15,2019-01-11,sktime_Prophet,4.642641659788651,-93.07409821125427,94.28934190210268
subcategory_15,2019-01-12,sktime_Prophet,14.81670513786218,-73.02234943421712,100.34641672855601
subcategory_15,2019-01-13,sktime_Prophet,4.425443131794269,-85.34616290327169,93.53006656145763
subcategory_15,2019-01-14,sktime_Prophet,7.120606328222207,-81.08112192148002,100.91960438539685
subcategory_15,2019-01-15,sktime_Prophet,3.5882692867306476,-85.6420170912332,93.33887239850228
subcategory_15,2019-01-16,sktime_Prophet,7.346445136793351,-82.49107360472509,98.50076433929354
subcategory_15,2019-01-17,sktime_Prophet,-0.8050812334690267,-86.84596068102852,84.1803353410092
subcategory_15,2019-01-18,sktime_Prophet,4.557525302190758,-80.73078479431527,97.3854712723375
subcategory_15,2019-01-19,sktime_Prophet,14.954653307319187,-73.82508001887224,110.29200430867056
subcategory_15,2019-01-20,sktime_Prophet,4.735000867965906,-82.98011667396575,94.2019362906804
subcategory_15,2019-01-21,sktime_Prophet,7.551859141122571,-81.49951084628269,92.78944898614796
subcategory_15,2019-01-22,sktime_Prophet,4.094547609252524,-84.57157044982966,102.416863139034
subcategory_15,2019-01-23,sktime_Prophet,7.885824495228892,-82.15553220274941,95.97060633418425
subcategory_15,2019-01-24,sktime_Prophet,-0.2685283352104797,-87.21341006783109,86.07699568544261
subcategory_15,2019-01-25,sktime_Prophet,5.06228971114732,-84.8165248582775,95.01383138418016
subcategory_15,2019-01-26,sktime_Prophet,15.40629253822225,-69.93912800225961,105.56837508520032
subcategory_15,2019-01-27,sktime_Prophet,5.1201401807551745,-81.51273594407645,97.36498396178919
subcategory_15,2019-01-28,sktime_Prophet,7.865095360309919,-74.94150893262797,96.57449048724438
subcategory_15,2019-01-29,sktime_Prophet,4.3381389577082325,-82.26720181824142,95.77827462127671
subcategory_16,2018-12-31,sktime_Prophet,88.31273696437025,-285.82479175533115,451.2365888553912
subcategory_16,2019-01-01,sktime_Prophet,96.38667221445061,-281.6517348710897,447.9354781190505
subcategory_16,2019-01-02,sktime_Prophet,86.22159508532133,-297.48382409232084,453.90483069677646
subcategory_16,2019-01-03,sktime_Prophet,22.936084561930073,-380.75741721155384,407.7689796842225
subcategory_16,2019-01-04,sktime_Prophet,39.10190820903546,-343.0243607861787,426.9778543077187
subcategory_16,2019-01-05,sktime_Prophet,90.13817250312181,-295.49552791154235,440.62419672917116
subcategory_16,2019-01-06,sktime_Prophet,91.36429968689718,-277.50428022768506,440.2159693168817
subcategory_16,2019-01-07,sktime_Prophet,89.24998503630896,-273.1890147619372,478.7314041058528
subcategory_16,2019-01-08,sktime_Prophet,97.98733898195363,-304.59526057839577,502.8290533088971
subcategory_16,2019-01-09,sktime_Prophet,88.24317449617102,-265.7702323735386,489.1336375217358
subcategory_16,2019-01-10,sktime_Prophet,25.12535790657013,-354.22281059204533,375.47470979966016
subcategory_16,2019-01-11,sktime_Prophet,41.2023935612751,-308.28779513625847,421.8430988202222
subcategory_16,2019-01-12,sktime_Prophet,91.89761266018651,-270.9660423718195,473.3802957469724
subcategory_16,2019-01-13,sktime_Prophet,92.54199323352924,-282.3694740797486,462.62526006318143
subcategory_16,2019-01-14,sktime_Prophet,89.62377111596412,-274.9731202738128,455.60452610092074
subcategory_16,2019-01-15,sktime_Prophet,97.36005705769031,-266.4550879772765,459.44355893971414
subcategory_16,2019-01-16,sktime_Prophet,86.44843550256591,-272.6579733620754,465.36813242131126
subcategory_16,2019-01-17,sktime_Prophet,22.032482310666637,-353.44536646825003,412.0891013383852
subcategory_16,2019-01-18,sktime_Prophet,36.720394439039985,-329.3564387159971,384.58823503735067
subcategory_16,2019-01-19,sktime_Prophet,85.97812734205179,-315.96252858852955,469.8002480650307
subcategory_16,2019-01-20,sktime_Prophet,85.18109471615753,-287.91715502458976,446.0465681272312
subcategory_16,2019-01-21,sktime_Prophet,80.86261954084807,-288.01087236898013,424.19879708128826
subcategory_16,2019-01-22,sktime_Prophet,87.28438137347267,-300.94128550267914,470.3945191307021
subcategory_16,2019-01-23,sktime_Prophet,75.18686519316574,-297.7820618543336,436.69465285447376
subcategory_16,2019-01-24,sktime_Prophet,9.753778025278677,-369.1119111332282,391.2078165460348
subcategory_16,2019-01-25,sktime_Prophet,23.629653776876594,-335.43974267410965,393.9625330919303
subcategory_16,2019-01-26,sktime_Prophet,72.31206724440788,-316.38942054420374,474.44104965033006
subcategory_16,2019-01-27,sktime_Prophet,71.20253428273742,-304.6197222641036,433.8482145644289
subcategory_16,2019-01-28,sktime_Prophet,66.854306072252,-303.94958243187006,424.182672518536
subcategory_16,2019-01-29,sktime_Prophet,73.54231761232451,-314.5707149321321,487.86679279486043
subcategory_2,2018-12-31,sktime_Prophet,17.039304909713614,-30.05927819573074,63.231787092973974
subcategory_2,2019-01-01,sktime_Prophet,21.081841211177558,-23.120461820887368,67.14491859970242
subcategory_2,2019-01-02,sktime_Prophet,13.9793909279591,-30.840664224610624,62.916767213543466
subcategory_2,2019-01-03,sktime_Prophet,6.515552604374234,-40.86730319970942,49.30472816124075
subcategory_2,2019-01-04,sktime_Prophet,11.153778651331328,-36.012839117576306,54.91332500330733
subcategory_2,2019-01-05,sktime_Prophet,16.653436162212017,-30.75798520462425,60.57405342800349
subcategory_2,2019-01-06,sktime_Prophet,11.967968741363993,-34.44827943691547,55.6167840681749
subcategory_2,2019-01-07,sktime_Prophet,14.593903428258413,-31.71234689985114,61.14170064461278
subcategory_2,2019-01-08,sktime_Prophet,18.727440563440524,-25.916022727208517,64.55687592456769
subcategory_2,2019-01-09,sktime_Prophet,11.733202846266282,-33.19738331707229,57.97779907716271
subcategory_2,2019-01-10,sktime_Prophet,4.389840646153036,-41.81015730521514,47.34631027788216
subcategory_2,2019-01-11,sktime_Prophet,9.155834096222343,-33.53820654305063,52.56290799450029
subcategory_2,2019-01-12,sktime_Prophet,14.785711697746684,-30.215525791894876,60.099631507319145
subcategory_2,2019-01-13,sktime_Prophet,10.228361064707132,-37.83350254808398,55.71532882965963
subcategory_2,2019-01-14,sktime_Prophet,12.976171715745838,-35.040036955429535,58.22454844517361
subcategory_2,2019-01-15,sktime_Prophet,17.221744048950693,-26.74821163076221,60.39725285293683
subcategory_2,2019-01-16,sktime_Prophet,10.326737601866977,-31.82459527756137,54.71188950539496
subcategory_2,2019-01-17,sktime_Prophet,3.0675531551552666,-41.395645767756356,46.55879853590139
subcategory_2,2019-01-18,sktime_Prophet,7.901187411473982,-35.72380615499454,52.47857420299553
subcategory_2,2019-01-19,sktime_Prophet,13.581478924326342,-30.061293695290583,58.52944281065856
