CustomerID,frequency,recency,T,monetary_value,expected_purchases_6_months,6_months_clv,segment
12949,10.0,354.0,736.0,954.918,0.009530668162726767,8.959826928728386,high
12951,8.0,312.0,698.0,247.66875000000002,0.014521945961367431,3.5616899978605403,medium
12956,2.0,40.0,724.0,180.41000000000003,0.0013333777168100564,0.2570505066067554,low
12957,3.0,187.0,728.0,1193.8266666666666,0.014516536506395604,17.792169453194614,high
12960,3.0,248.0,661.0,301.2,0.06715316314005913,20.83193365125234,high
12963,4.0,154.0,519.0,257.22,0.02551243363233559,6.656600822108608,medium
12970,2.0,355.0,735.0,408.78,0.17900973479238635,77.742769734008,champions
12971,30.0,358.0,724.0,124.531,6.322055207851611e-07,7.668354771136771e-05,low
12972,3.0,248.0,661.0,230.56333333333336,0.06715316314005913,15.966694415885158,high
12975,4.0,297.0,733.0,404.265,0.04961456682021544,20.311533919468285,high
12976,5.0,287.0,665.0,380.552,0.051011481412414836,19.48003396375156,high
12978,4.0,344.0,729.0,389.31,0.10092749823672438,39.79360455201028,champions
12980,11.0,351.0,737.0,172.14545454545453,0.005368199321615342,0.9097986359620371,low
12982,6.0,212.0,606.0,275.3833333333333,0.011378204719087697,3.127165203484855,medium
12986,6.0,259.0,687.0,329.92833333333334,0.013428405102454917,4.419383725913013,medium
12987,2.0,268.0,688.0,235.58999999999997,0.10605654822181258,26.6359826291247,champions
12989,14.0,305.0,729.0,124.99142857142859,0.0002480194232762551,0.030424073466833238,low
12990,3.0,202.0,619.0,143.0,0.04560267954657389,6.747532377709225,medium
12993,2.0,214.0,659.0,337.65999999999997,0.06742045781344848,24.21155964342038,champions
12997,3.0,218.0,612.0,293.69,0.06321316164002361,19.12417241256683,high
12998,2.0,161.0,653.0,296.14,0.03231241441922304,10.184926199382538,high
13001,19.0,332.0,736.0,644.2947368421053,3.756246464761003e-05,0.02363212063985461,low
13004,17.0,338.0,724.0,334.6117647058823,0.00020408163251564004,0.06677688664952759,low
13012,2.0,163.0,592.0,464.55,0.05156909188599816,25.442448213714247,champions
13013,15.0,354.0,725.0,448.6213333333333,0.0010721296892153077,0.47091356163395737,low
13015,4.0,165.0,603.0,562.875,0.01330222543250431,7.578849274082207,medium
13018,3.0,235.0,648.0,548.32,0.06131075348613181,34.560210544209525,champions
13019,5.0,354.0,733.0,194.99,0.08011931327168527,15.70465215342878,high
13021,7.0,360.0,734.0,291.0214285714286,0.041451682307229946,11.981952306211966,high
13026,3.0,238.0,726.0,137.38,0.035046152411596344,4.982790017311358,medium
13027,12.0,303.0,688.0,302.5,0.0016485249560504731,0.4898938426165455,low
13031,4.0,147.0,554.0,610.4825,0.014380800081940839,8.885995631701602,high
13032,3.0,68.0,460.0,422.1033333333333,0.009627702093842186,4.182130044150828,medium
13037,7.0,337.0,736.0,388.67,0.0251959456477503,9.722325824796874,high
13039,3.0,138.0,722.0,282.6433333333334,0.005573220808937875,1.6226929507879715,low
13041,3.0,139.0,589.0,180.99,0.01727124583769369,3.22869118128066,medium
13042,2.0,134.0,732.0,445.02,0.011949927448359448,5.647786532193336,medium
13044,9.0,208.0,700.0,448.25777777777773,0.00031531726943717544,0.13949994113566724,low
13047,11.0,350.0,723.0,455.35636363636365,0.006627637774739999,2.9676033365588204,medium
13048,4.0,245.0,681.0,454.005,0.032833021143415436,15.092418033064694,high
13050,17.0,358.0,724.0,357.1047058823529,0.000483882522794481,0.1689656831986945,low
13052,4.0,234.0,654.0,563.6475,0.034494969082197124,19.678571395267884,high
13057,2.0,101.0,631.0,151.29999999999998,0.012229380682614477,1.9813386620315248,low
13059,7.0,205.0,618.0,213.38285714285715,0.004174358355774078,0.885485590168853,low
13065,4.0,174.0,547.0,216.87,0.029892827944538236,6.580071564133515,medium
13069,12.0,174.0,543.0,317.325,0.00014518775584433644,0.04527148400467947,low
13070,2.0,273.0,732.0,184.35,0.08585587821773055,16.909016836914525,high
13074,3.0,212.0,723.0,213.4,0.023507554364100996,5.175036319728831,medium
13077,7.0,362.0,728.0,298.0,0.04639060418757697,13.730669877797535,high
13078,30.0,372.0,738.0,459.386,9.545369947798449e-07,0.0004267842058000159,low
13080,2.0,208.0,609.0,76.175,0.08754144253152492,7.227241061123915,medium
13081,16.0,360.0,731.0,1607.493125,0.0007251419654785688,1.1399760896516016,low
13082,8.0,293.0,717.0,237.2425,0.006841441335883186,1.6073988688497973,low
13085,2.0,59.0,738.0,675.55,0.002125263359690466,1.5225722865645206,low
13089,67.0,369.0,737.0,668.2697014925374,1.9134581115877463e-15,1.2404997749889067e-12,low
13090,10.0,129.0,494.0,217.704,0.00018981933093326553,0.040757645997679275,low
13092,6.0,253.0,667.0,202.39999999999998,0.014802158413040532,2.992156932363562,medium
13093,36.0,362.0,735.0,895.6130555555555,2.1730421704032877e-08,1.8921594788408485e-05,low
13097,12.0,350.0,738.0,538.0541666666667,0.0031404685747293192,1.6590892852160768,low
13101,2.0,183.0,681.0,205.3,0.03773886638606445,8.269174381044705,medium
13102,13.0,217.0,582.0,332.7623076923077,0.00025150749964912935,0.082131611684464,low
13104,2.0,238.0,653.0,215.82,0.0945186282225021,21.76292848370373,champions
13107,4.0,260.0,673.0,675.9775,0.0460496214235278,31.496066938162468,champions
13110,4.0,301.0,738.0,274.955,0.050588073360989895,14.1009132295227,high
13113,13.0,255.0,621.0,297.5876923076923,0.0005781255426071415,0.16883807416946364,low
13115,5.0,220.0,599.0,488.004,0.02687823723808951,13.158052214858039,high
13117,11.0,258.0,623.0,136.69818181818184,0.0019829862072351374,0.2670620525099862,low
13118,3.0,63.0,439.0,327.0433333333333,0.010405595249132118,3.5052957216043685,medium
13126,5.0,281.0,647.0,286.752,0.055259676381952595,15.911624668714099,high
13131,2.0,250.0,668.0,794.53,0.09860390935732195,83.0554256189378,champions
13136,4.0,356.0,731.0,779.465,0.1161054675016255,91.54471688820763,champions
13137,7.0,116.0,502.0,464.02,0.0010120845157487878,0.4663443045921541,low
13140,2.0,125.0,491.0,269.83,0.059925975558131,17.225866562151992,high
13141,10.0,345.0,730.0,480.09800000000007,0.008189554487034444,3.8723361379547865,medium
13145,3.0,227.0,599.0,66.0,0.08140026394387795,5.615334474863359,medium
13148,10.0,343.0,732.0,458.071,0.007503595819206733,3.385322989928361,medium
13152,6.0,277.0,694.0,277.6516666666667,0.01859095111087018,5.150741275527912,medium
13154,2.0,336.0,735.0,637.0699999999999,0.15360898315401006,103.7971787171417,champions
13155,2.0,123.0,491.0,272.725,0.05772647114346186,16.77041627620622,high
13156,2.0,291.0,676.0,396.31,0.14391572921573906,60.607971713039774,champions
13157,3.0,232.0,641.0,1234.98,0.061965434209530414,78.57227668402385,champions
13162,11.0,355.0,735.0,531.0818181818181,0.006249183876690048,3.263066966202223,medium
13173,8.0,362.0,729.0,246.98,0.030792901525476864,7.531031411460601,medium
13174,7.0,366.0,735.0,862.4557142857144,0.04612558749324426,39.46471197092255,champions
13178,9.0,326.0,723.0,846.8811111111112,0.00886442628047537,7.4056970884196165,medium
13183,5.0,241.0,635.0,409.53000000000003,0.028306237334291818,11.63150614019995,high
13190,2.0,188.0,732.0,149.05,0.02929383550236058,4.675724308378449,medium
13192,2.0,151.0,686.0,460.86,0.021848616628257364,10.692694021007394,high
13196,2.0,174.0,617.0,535.5450000000001,0.05108562017241462,29.039115976247317,champions
13199,24.0,368.0,734.0,164.01208333333332,1.820780379703634e-05,0.0029125746271972744,low
13201,3.0,140.0,642.0,306.4866666666667,0.011105025663860553,3.5052597099483354,medium
13202,6.0,336.0,730.0,210.01666666666668,0.04114749695370833,8.628930986167209,high
13203,5.0,336.0,722.0,284.298,0.06697899790233873,19.11938646571507,high
13206,11.0,332.0,732.0,645.5718181818182,0.00329094887327752,2.0886201970680833,low
13208,2.0,287.0,736.0,352.355,0.09706549935524597,36.3627189184936,champions
13209,4.0,170.0,684.0,464.67,0.006777492078600087,3.188442506605741,medium
13211,5.0,352.0,733.0,203.96,0.07767856855402068,15.923983197924294,high
13213,5.0,185.0,568.0,400.838,0.016739305561501876,6.733554357364624,medium
13214,6.0,229.0,646.0,269.43333333333334,0.010639696596397337,2.860955763447195,medium
13223,3.0,242.0,665.0,94.44,0.0595207493752547,5.841795260887951,medium
13225,7.0,301.0,722.0,593.657142857143,0.01345542895594416,7.926722976852386,medium
13230,16.0,266.0,631.0,204.555,0.00012945461989181237,0.02592778375988552,low
13239,3.0,65.0,502.0,320.56666666666666,0.005557787514408153,1.8350190576501777,low
13240,3.0,287.0,652.0,306.0433333333333,0.12235725133421071,38.56540607484051,champions
13242,3.0,217.0,668.0,104.0,0.0392041279819341,4.232168074252477,medium
13246,4.0,132.0,525.0,315.5825,0.013431559351908784,4.296724692739049,medium
13249,5.0,283.0,684.0,124.32000000000001,0.0388121587466806,4.86142002951015,medium
13259,5.0,301.0,698.0,198.048,0.04680124133902658,9.317549261613172,high
13263,3.0,20.0,413.0,287.66,0.0027700434466344345,0.8212518646253122,low
13266,6.0,309.0,722.0,334.205,0.026556534168980104,8.852569359482922,high
13267,13.0,366.0,732.0,370.1207692307692,0.003668820601661272,1.3320913467123559,low
13269,8.0,368.0,737.0,402.67875,0.031576308307154105,12.581677141947225,high
13276,2.0,245.0,642.0,476.15,0.11011170062204428,55.67237794980711,champions
13277,2.0,159.0,539.0,129.0,0.07246222194571122,10.032280560490666,high
13278,2.0,211.0,610.0,297.71500000000003,0.09039919331131105,28.64630389978321,champions
13280,2.0,265.0,644.0,514.785,0.13517614101730613,73.86849357514015,champions
13287,2.0,101.0,704.0,258.605,0.007385870095324937,2.034693290888354,low
13288,4.0,223.0,666.0,105.9125,0.02496634556794867,2.695464533372053,medium
13291,9.0,252.0,666.0,309.1622222222222,0.002449326445850464,0.7477175758264621,low
13292,2.0,111.0,526.0,102.56,0.0339764279906463,3.7537668339469854,medium
13293,5.0,276.0,668.0,189.168,0.04016754166064327,7.639994135820683,medium
13295,2.0,200.0,576.0,297.135,0.09959001190975794,31.499328028131195,champions
13296,4.0,154.0,577.0,145.94,0.01336327420517255,1.983512055946198,low
13297,2.0,157.0,542.0,584.05,0.06854174814810819,42.48355205860316,champions
13304,2.0,214.0,669.0,304.86,0.06312171686473567,20.47779940397179,high
13305,6.0,267.0,639.0,223.01166666666666,0.0287783772932461,6.4082433264087655,medium
13313,5.0,258.0,737.0,301.22200000000004,0.01388503148782106,4.198770503696625,medium
13316,5.0,247.0,639.0,493.392,0.030737094772150704,15.211954940680176,high
13317,10.0,341.0,726.0,347.524,0.007810080960427552,2.6739623480266825,medium
13319,23.0,368.0,733.0,452.995652173913,3.1064250013029566e-05,0.01372063069167849,low
13324,5.0,135.0,563.0,452.55,0.00432058573395387,1.9618182719837793,low
13327,11.0,356.0,721.0,475.9945454545455,0.008187337961822303,3.8320187825457372,medium
13329,4.0,369.0,735.0,728.84,0.13228341155033474,97.53391821805586,champions
13330,2.0,199.0,654.0,511.34000000000003,0.05693664821767037,30.905782167053843,champions
13333,2.0,247.0,658.0,426.78000000000003,0.10158018226723994,46.05358277008532,champions
13338,2.0,162.0,703.0,575.75,0.023494787032457113,14.352878553028848,high
13340,3.0,238.0,655.0,870.4066666666668,0.060669665363883116,54.24116074322884,champions
13346,4.0,134.0,596.0,63.375,0.006493904125333792,0.4220433312427997,low
13357,2.0,133.0,627.0,827.6700000000001,0.02385767373239309,20.933028570701488,high
13360,3.0,269.0,700.0,267.0333333333333,0.06704841068841068,18.44884460476103,high
13362,2.0,47.0,425.0,747.435,0.017972992662329445,14.25000097787667,high
13373,2.0,318.0,733.0,1743.5100000000002,0.13285628035857297,245.23296659013286,champions
13381,5.0,359.0,738.0,866.5720000000001,0.08250508390675498,71.65860018647709,champions
13382,3.0,303.0,731.0,303.18333333333334,0.08340585432732248,26.04106712832962,champions
13384,3.0,110.0,500.0,482.63000000000005,0.02055148762350656,10.202633979706697,high
13393,3.0,149.0,732.0,351.6966666666667,0.006581827320994798,2.3824556057498523,medium
13394,10.0,359.0,738.0,376.83500000000004,0.01056940851871511,3.9234900244042055,medium
13397,4.0,251.0,688.0,313.935,0.03430453921056386,10.913748826756114,high
13399,2.0,55.0,519.0,87.75,0.009511597598867865,0.901848009431911,low
13402,2.0,192.0,564.0,311.65,0.09757869994019223,32.36201195499424,champions
13405,2.0,243.0,724.0,219.25,0.06412919685559852,14.997094046548629,high
13407,2.0,83.0,661.0,430.34000000000003,0.006566532854544143,3.0017931606050707,medium
13408,36.0,364.0,735.0,465.91638888888895,2.5630840672815897e-08,1.1611454764321928e-05,low
13410,3.0,338.0,731.0,232.59333333333333,0.12542891671943146,30.08107140858379,champions
13413,3.0,48.0,687.0,116.64666666666666,0.0005725979368024766,0.06923863872926594,low
13414,2.0,140.0,603.0,262.49,0.03226463976326564,9.022200728995974,high
13415,2.0,256.0,728.0,158.625,0.07286315555431343,12.367902910862998,high
13417,2.0,122.0,669.0,212.28,0.014410641617772868,3.264028611792724,medium
13418,12.0,356.0,728.0,415.31749999999994,0.004561379204788484,1.860403024681804,low
13421,3.0,257.0,663.0,468.95,0.07526809552367786,36.299541669008406,champions
13426,10.0,348.0,730.0,366.61400000000003,0.008897442342787205,3.2133803268607,medium
13427,2.0,245.0,722.0,163.965,0.0664822903239389,11.660336304554988,high
13431,4.0,253.0,659.0,410.6625,0.04642685744462375,19.30857187360723,high
13433,3.0,195.0,696.0,151.30666666666667,0.02149730581094349,3.3636140718429965,medium
13434,2.0,270.0,655.0,337.20000000000005,0.13284700200008007,47.64269872393483,champions
13440,2.0,28.0,451.0,25.275,0.007656413362875642,0.21995417575080975,low
13442,2.0,71.0,738.0,110.935,0.002921812051573958,0.3485864449070807,low
13443,5.0,229.0,677.0,205.25799999999998,0.0138038646970936,2.8479368657111963,medium
13446,10.0,233.0,663.0,317.27,0.0006958806667448472,0.21755466535912668,low
13448,6.0,360.0,733.0,728.94,0.061621772730250865,44.75738132567973,champions
13450,6.0,229.0,603.0,289.5133333333333,0.01840359468416708,5.316980027733022,medium
13451,5.0,247.0,628.0,668.866,0.03473484848623398,23.295360949577358,champions
13455,4.0,364.0,730.0,388.06000000000006,0.12944884082732985,50.87542739844308,champions
13461,2.0,190.0,597.0,678.8000000000001,0.07459144032030766,53.704713382481685,champions
13462,3.0,315.0,725.0,276.8433333333333,0.10065844239402578,28.70874105267697,champions
13464,3.0,224.0,618.0,706.54,0.0661373885067611,48.016180966221434,champions
13466,2.0,220.0,628.0,221.57,0.08961806333616616,21.180321637764273,high
13468,35.0,368.0,736.0,210.52342857142858,5.751092088605044e-08,1.1777343081635403e-05,low
13473,4.0,150.0,724.0,309.6875,0.002885788436506103,0.9056650488016091,low
13476,2.0,238.0,644.0,291.1,0.10023941808209379,31.0616694182518,champions
13477,3.0,228.0,683.0,310.9633333333333,0.04160510558565929,13.32276666213872,high
13478,3.0,208.0,677.0,609.8633333333333,0.03137005571395114,19.662374351018414,high
13481,4.0,361.0,735.0,428.77,0.11977832803583434,52.0009679749175,champions
13485,7.0,360.0,736.0,337.14,0.04046168654472341,13.545786007571776,high
13488,7.0,316.0,683.0,848.0628571428571,0.031068648330161232,26.140794736653653,champions
13491,17.0,360.0,732.0,183.52,0.00043288167954780776,0.07772552155359136,low
13495,5.0,364.0,732.0,509.99799999999993,0.09413626831374913,48.14759582509051,champions
13497,4.0,301.0,669.0,188.8325,0.09215142884659533,17.66973319671953,high
13503,2.0,182.0,661.0,338.16,0.04249457581949121,15.282784661957487,high
13506,3.0,91.0,460.0,251.12,0.01907112996081415,4.938408632494193,medium
13510,5.0,343.0,718.0,500.006,0.07789556603499953,39.06231841327834,champions
13512,2.0,196.0,583.0,154.44,0.08968850954465138,14.829793063407262,high
13514,2.0,254.0,682.0,153.9,0.09444703844951878,15.560478690528953,high
13527,4.0,269.0,687.0,544.3575000000001,0.04723559260295025,26.02486687729237,champions
13531,3.0,370.0,736.0,314.34,0.16870139742843926,54.602094138277806,champions
13534,7.0,141.0,520.0,236.84857142857143,0.002080513527421063,0.48984165721183986,low
13538,4.0,279.0,675.0,302.2325,0.06205686436488247,19.00954592145465,high
13539,3.0,170.0,590.0,201.51,0.03266434100607517,6.793823334279322,medium
13542,16.0,353.0,729.0,238.64749999999998,0.0005733449718928594,0.1339248883214811,low
13544,2.0,233.0,644.0,172.865,0.0944668656603271,17.4594121560513,high
13552,5.0,230.0,658.0,404.63800000000003,0.01730695261026505,7.026658612664257,medium
13554,5.0,66.0,446.0,306.446,0.0016741999062837287,0.5153178661615448,low
13555,6.0,311.0,689.0,594.8466666666667,0.04020948958002612,23.838760983031666,champions
13557,9.0,316.0,731.0,241.7444444444444,0.006013112214481549,1.4357484210286553,low
13561,8.0,252.0,649.0,185.92000000000002,0.005818011977321392,1.0719357936409364,low
13562,3.0,293.0,694.0,661.0833333333334,0.0962321275318903,65.37108980044995,champions
13564,23.0,369.0,737.0,664.7965217391304,2.891729261729446e-05,0.018741862543560563,low
13566,2.0,205.0,639.0,274.11,0.06841403548360302,19.970528607292977,high
13567,2.0,113.0,541.0,334.71500000000003,0.031284575581896984,11.139277309181027,high
13569,2.0,61.0,428.0,142.31,0.025818489940357844,3.93899642102563,medium
13571,13.0,349.0,731.0,179.72923076923078,0.002114738343890432,0.3731630572122618,low
13573,2.0,258.0,637.0,254.70999999999998,0.13127354446889553,35.62614269342514,champions
13576,10.0,358.0,731.0,328.96999999999997,0.011496687988881996,3.726208222185562,medium
13577,6.0,343.0,725.0,280.7366666666667,0.04951251407795811,13.869213710276652,high
13579,3.0,290.0,659.0,229.48333333333335,0.12043373214502552,28.501640090488525,champions
13585,2.0,208.0,738.0,335.895,0.03755201783967225,13.414041298606522,high
13589,3.0,284.0,733.0,141.81333333333333,0.06442958328788587,9.453331679102067,high
13590,10.0,363.0,738.0,393.92600000000004,0.011762597377195327,4.564253534507925,medium
13591,3.0,290.0,725.0,307.87,0.07384574668636848,23.411311208015686,champions
13593,7.0,260.0,647.0,425.65142857142865,0.01309761155766526,5.534936587034515,medium
13595,2.0,130.0,646.0,135.265,0.01970876714339396,2.858785792862702,medium
13598,2.0,156.0,651.0,171.34,0.03016376895689259,5.526177180272533,medium
13599,8.0,372.0,738.0,485.83000000000004,0.03399323142304386,16.338346386268817,high
13602,2.0,179.0,560.0,213.45,0.08362100901501901,19.04681808033399,high
13610,6.0,316.0,703.0,116.37666666666667,0.037830336307070896,4.4067590424271685,medium
13611,6.0,362.0,736.0,301.6333333333334,0.061792780409761355,18.59436367467605,high
13613,2.0,208.0,660.0,285.925,0.06185451129910966,18.828191036161265,high
13615,6.0,281.0,680.0,802.9483333333334,0.02390129990842494,19.122597655868077,high
13617,4.0,87.0,495.0,155.5925,0.004889097773702545,0.7735116169549276,low
13623,4.0,357.0,737.0,297.07,0.11203382486184331,33.731525544884306,champions
13629,7.0,253.0,666.0,226.28571428571428,0.00843017486789299,1.8959527915888357,low
13632,2.0,217.0,611.0,580.345,0.09692824994874027,59.69144706969892,champions
13634,8.0,322.0,698.0,395.3125,0.018594934258426107,7.274253329809766,medium
13635,2.0,296.0,738.0,765.08,0.10499054381316163,85.15768728764657,champions
13641,2.0,94.0,734.0,353.885,0.005206026963754911,1.9587120439858288,low
13643,6.0,349.0,731.0,220.12166666666667,0.05174104614578385,11.370982455412669,high
13647,2.0,109.0,603.0,447.53,0.017795137044925146,8.459009982526762,medium
13648,6.0,338.0,738.0,249.33,0.03914817192714089,9.741765004482628,high
13649,4.0,161.0,527.0,251.3175,0.02759982298967598,7.036464914707178,medium
13650,3.0,308.0,682.0,310.51,0.12621153386179368,40.35676710690749,champions
13652,2.0,284.0,652.0,540.905,0.15562606493104694,89.34201437026776,champions
13654,4.0,357.0,737.0,842.1725000000001,0.11203382486184331,95.43156575837301,champions
13655,3.0,217.0,591.0,274.82,0.07447860252361452,21.091490864130552,high
13658,3.0,289.0,672.0,790.2566666666667,0.10780410902437232,87.51682219288628,champions
13659,8.0,244.0,660.0,360.59375,0.0038911473602515575,1.3887550847814865,low
13662,3.0,273.0,658.0,350.6266666666667,0.09750347565544108,35.190193087255906,champions
13663,3.0,266.0,646.0,426.07666666666665,0.0974629582821755,42.71868480649089,champions
13665,2.0,118.0,504.0,539.425,0.04694503787651321,26.883315310958626,champions
13668,13.0,345.0,728.0,398.0730769230769,0.001954925458219528,0.7633717054053484,low
13679,2.0,242.0,735.0,77.23,0.059269042428514336,4.95846566446313,medium
13680,7.0,264.0,735.0,757.1271428571429,0.004632651609760754,3.479895677560698,medium
13684,2.0,231.0,621.0,126.44,0.10750076758592358,14.590249429264485,high
13693,8.0,358.0,732.0,229.78375,0.02705581196194666,6.157177646519944,medium
13694,48.0,362.0,735.0,1181.9277083333334,3.121254226588832e-11,3.582327606311052e-08,low
13696,2.0,245.0,666.0,380.0,0.0943189843913113,38.094527753358975,champions
13700,2.0,253.0,670.0,147.17,0.10070769519672121,15.875366981145017,high
13705,4.0,251.0,624.0,240.20499999999998,0.06257368224239801,15.247389959145707,high
13709,3.0,251.0,697.0,318.9866666666667,0.0530760387858753,17.43242740570035,high
13711,6.0,318.0,724.0,235.61666666666667,0.031085570188686434,7.3111901279946165,medium
13713,2.0,175.0,583.0,246.74,0.0663742401928468,17.455101319899338,high
13715,12.0,266.0,638.0,523.8733333333333,0.001125448631279036,0.5790059985914141,low
13719,5.0,178.0,571.0,274.27200000000005,0.013447004287744164,3.7043928125077272,medium
13722,3.0,226.0,646.0,815.3533333333334,0.054159551698909396,45.36321499082789,champions
13723,3.0,219.0,611.0,229.70666666666668,0.0647869378050746,15.3483140518233,high
13727,3.0,119.0,730.0,205.42333333333332,0.0033522571611072876,0.7105477458193425,low
13728,9.0,343.0,730.0,189.33666666666667,0.012451820312875577,2.3296880418386396,low
13729,2.0,249.0,684.0,183.425,0.08812533844499802,17.27074457517323,high
13734,2.0,94.0,602.0,164.51999999999998,0.012981522215333231,2.284810959534857,low
13735,7.0,350.0,726.0,902.1685714285715,0.03732628934999518,33.40614685834961,champions
13736,3.0,308.0,733.0,439.27666666666664,0.08744825717269818,39.50861018539114,champions
13740,3.0,322.0,737.0,311.1766666666667,0.10046582078914658,32.19091520498122,champions
13748,4.0,365.0,738.0,208.75,0.12293787776467302,26.044617068228014,champions
13750,5.0,237.0,617.0,214.34,0.031811755960004184,6.8532314413250965,medium
13753,2.0,138.0,736.0,355.555,0.012541913091580573,4.7409009513494444,medium
13756,9.0,357.0,724.0,335.50111111111113,0.019343020374995946,6.406727141174512,medium
13758,8.0,372.0,738.0,546.19625,0.03399323142304386,18.366489884237936,high
13760,2.0,189.0,593.0,280.815,0.07569236084277711,22.633445521929293,champions
13761,2.0,154.0,656.0,258.11,0.02817774344641513,7.748248859742612,medium
13762,3.0,105.0,698.0,411.92,0.003013610516721661,1.277036249012874,low
13767,30.0,369.0,738.0,479.3713333333334,7.770724615984364e-07,0.0003625487943838098,low
13769,9.0,356.0,723.0,280.62888888888887,0.019151896271083706,5.3072338522552895,medium
13770,3.0,308.0,730.0,158.87666666666667,0.08932499352824125,14.669286757291077,high
13771,3.0,119.0,652.0,692.1633333333333,0.006250246053347585,4.44532245574508,medium
13772,3.0,254.0,654.0,478.3500000000001,0.07741321628902664,38.08091645468708,champions
13777,23.0,371.0,737.0,372.5695652173913,3.220485988957988e-05,0.011699809127138257,low
13778,2.0,74.0,565.0,246.72,0.010767908032482997,2.8316009994723492,medium
13782,6.0,280.0,733.0,125.45333333333333,0.012754959995730319,1.600987810689721,low
13783,3.0,186.0,673.0,140.12,0.021892298476126844,3.17433801768258,medium
13784,2.0,16.0,450.0,29.125000000000004,0.00504366773316613,0.16544058940822787,low
13785,2.0,32.0,460.0,231.13,0.008033305641393707,1.980423133195932,low
13786,5.0,369.0,736.0,443.2900000000001,0.097650495506087,43.421550084625316,champions
13787,3.0,236.0,694.0,249.70666666666668,0.04330775488225012,11.146920996042159,high
13795,3.0,249.0,637.0,181.4,0.08252610051690662,15.46097782211609,high
13797,2.0,211.0,647.0,412.48,0.07021250094917537,30.770888794543144,champions
13798,46.0,359.0,731.0,469.5039130434783,8.674114173089889e-11,3.95571382046504e-08,low
